Area_1;Area_2;Dirt;B_cells;CD4;CD8;epithelial;LP;lymphocytes;macrophages;monocytes;muscular;epithel_prolif;strong_infiltrate;T_cells;Tregs;B_cells_2;T_cells_2;Monocytes_2;Macrophages_2
;17402;;;;;;;;;;;;;;;;;;
;17403;;;;;;;;;;;;;;;;;;
;17404;;;;;;;;;;;;;;;;;;
;17405;;;;;;;;;;;;;;;;;;
;17406;;;;;;;;;;;;;;;;;;
;17407;;;;;;;;;;;;;;;;;;
;17408;;;;;;;;;;;;;;;;;;
;17409;;;;;;;;;;;;;;;;;;
;17410;;;;;;;;;;;;;;;;;;
;17411;;;;;;;;;;;;;;;;;;
;17413;;;;;;;;;;;;;;;;;;
;17414;;;;;;;;;;;;;;;;;;
;17415;;;;;;;;;;;;;;;;;;
;17416;;;;;;;;;;;;;;;;;;
;17417;;;;;;;;;;;;;;;;;;
;17418;;;;;;;;;;;;;;;;;;
;17419;;;;;;;;;;;;;;;;;;
;17420;;;;;;;;;;;;;;;;;;
;17421;;;;;;;;;;;;;;;;;;
;17422;;;;;;;;;;;;;;;;;;
;17423;;;;;;;;;;;;;;;;;;
;17424;;;;;;;;;;;;;;;;;;
;17425;;;;;;;;;;;;;;;;;;
;17426;;;;;;;;;;;;;;;;;;
;17427;;;;;;;;;;;;;;;;;;
;17428;;;;;;;;;;;;;;;;;;
;17429;;;;;;;;;;;;;;;;;;
;17430;;;;;;;;;;;;;;;;;;
;17431;;;;;;;;;;;;;;;;;;
;17432;;;;;;;;;;;;;;;;;;
;17433;;;;;;;;;;;;;;;;;;
;17434;;;;;;;;;;;;;;;;;;
;17435;;;;;;;;;;;;;;;;;;
;17436;;;;;;;;;;;;;;;;;;
;17437;;;;;;;;;;;;;;;;;;
;17438;;;;;;;;;;;;;;;;;;
;17439;;;;;;;;;;;;;;;;;;
;17440;;;;;;;;;;;;;;;;;;
;17441;;;;;;;;;;;;;;;;;;
;17442;;;;;;;;;;;;;;;;;;
;17443;;;;;;;;;;;;;;;;;;
;17444;;;;;;;;;;;;;;;;;;
;17445;;;;;;;;;;;;;;;;;;
;17446;;;;;;;;;;;;;;;;;;
;17447;;;;;;;;;;;;;;;;;;
;17448;;;;;;;;;;;;;;;;;;
;17449;;;;;;;;;;;;;;;;;;
;17450;;;;;;;;;;;;;;;;;;
;17451;;;;;;;;;;;;;;;;;;
;17452;;;;;;;;;;;;;;;;;;
;17453;;;;;;;;;;;;;;;;;;
;17454;;;;;;;;;;;;;;;;;;
;17455;;;;;;;;;;;;;;;;;;
;17456;;;;;;;;;;;;;;;;;;
;17457;;;;;;;;;;;;;;;;;;
;17458;;;;;;;;;;;;;;;;;;
;17459;;;;;;;;;;;;;;;;;;
;17460;;;;;;;;;;;;;;;;;;
;17461;;;;;;;;;;;;;;;;;;
;17462;;;;;;;;;;;;;;;;;;
;17463;;;;;;;;;;;;;;;;;;
;17464;;;;;;;;;;;;;;;;;;
;17465;;;;;;;;;;;;;;;;;;
;17466;;;;;;;;;;;;;;;;;;
;17467;;;;;;;;;;;;;;;;;;
;17468;;;;;;;;;;;;;;;;;;
;17469;;;;;;;;;;;;;;;;;;
;17470;;;;;;;;;;;;;;;;;;
;17471;;;;;;;;;;;;;;;;;;
;17472;;;;;;;;;;;;;;;;;;
;17473;;;;;;;;;;;;;;;;;;
;17474;;;;;;;;;;;;;;;;;;
;17475;;;;;;;;;;;;;;;;;;
;17476;;;;;;;;;;;;;;;;;;
;17477;;;;;;;;;;;;;;;;;;
;17478;;;;;;;;;;;;;;;;;;
;17479;;;;;;;;;;;;;;;;;;
;17480;;;;;;;;;;;;;;;;;;
;17481;;;;;;;;;;;;;;;;;;
;17483;;;;;;;;;;;;;;;;;;
;17484;;;;;;;;;;;;;;;;;;
;17485;;;;;;;;;;;;;;;;;;
;17486;;;;;;;;;;;;;;;;;;
;17487;;;;;;;;;;;;;;;;;;
;17488;;;;;;;;;;;;;;;;;;
;17489;;;;;;;;;;;;;;;;;;
;17490;;;;;;;;;;;;;;;;;;
;17491;;;;;;;;;;;;;;;;;;
;17492;;;;;;;;;;;;;;;;;;
;17493;;;;;;;;;;;;;;;;;;
;17495;;;;;;;;;;;;;;;;;;
;17496;;;;;;;;;;;;;;;;;;
;17497;;;;;;;;;;;;;;;;;;
;17498;;;;;;;;;;;;;;;;;;
;17499;;;;;;;;;;;;;;;;;;
;17500;;;;;;;;;;;;;;;;;;
;17501;;;;;;;;;;;;;;;;;;
;17502;;;;;;;;;;;;;;;;;;
;17503;;;;;;;;;;;;;;;;;;
;17504;;;;;;;;;;;;;;;;;;
;17505;;;;;;;;;;;;;;;;;;
;17506;;;;;;;;;;;;;;;;;;
;17507;;;;;;;;;;;;;;;;;;
;17508;;;;;;;;;;;;;;;;;;
;17509;;;;;;;;;;;;;;;;;;
;17510;;;;;;;;;;;;;;;;;;
;17511;;;;;;;;;;;;;;;;;;
;17512;;;;;;;;;;;;;;;;;;
;17513;;;;;;;;;;;;;;;;;;
;17514;;;;;;;;;;;;;;;;;;
;17515;;;;;;;;;;;;;;;;;;
;17516;;;;;;;;;;;;;;;;;;
;17517;;;;;;;;;;;;;;;;;;
;17518;;;;;;;;;;;;;;;;;;
;17519;;;;;;;;;;;;;;;;;;
;17520;;;;;;;;;;;;;;;;;;
;17521;;;;;;;;;;;;;;;;;;
;17522;;;;;;;;;;;;;;;;;;
;17523;;;;;;;;;;;;;;;;;;
;17524;;;;;;;;;;;;;;;;;;
;17525;;;;;;;;;;;;;;;;;;
;17526;;;;;;;;;;;;;;;;;;
;17527;;;;;;;;;;;;;;;;;;
;17528;;;;;;;;;;;;;;;;;;
;17529;;;;;;;;;;;;;;;;;;
;17530;;;;;;;;;;;;;;;;;;
;17531;;;;;;;;;;;;;;;;;;
;17532;;;;;;;;;;;;;;;;;;
;17533;;;;;;;;;;;;;;;;;;
;17534;;;;;;;;;;;;;;;;;;
;17535;;;;;;;;;;;;;;;;;;
;17536;;;;;;;;;;;;;;;;;;
;17537;;;;;;;;;;;;;;;;;;
;17538;;;;;;;;;;;;;;;;;;
;17539;;;;;;;;;;;;;;;;;;
;17540;;;;;;;;;;;;;;;;;;
;17541;;;;;;;;;;;;;;;;;;
;17542;;;;;;;;;;;;;;;;;;
;17543;;;;;;;;;;;;;;;;;;
;17544;;;;;;;;;;;;;;;;;;
;17545;;;;;;;;;;;;;;;;;;
;17546;;;;;;;;;;;;;;;;;;
;17547;;;;;;;;;;;;;;;;;;
;17548;;;;;;;;;;;;;;;;;;
;17549;;;;;;;;;;;;;;;;;;
;17550;;;;;;;;;;;;;;;;;;
;17551;;;;;;;;;;;;;;;;;;
;17552;;;;;;;;;;;;;;;;;;
;17553;;;;;;;;;;;;;;;;;;
;17554;;;;;;;;;;;;;;;;;;
;17555;;;;;;;;;;;;;;;;;;
;17556;;;;;;;;;;;;;;;;;;
;17557;;;;;;;;;;;;;;;;;;
;17558;;;;;;;;;;;;;;;;;;
;17559;;;;;;;;;;;;;;;;;;
;17560;;;;;;;;;;;;;;;;;;
;17561;;;;;;;;;;;;;;;;;;
;17562;;;;;;;;;;;;;;;;;;
;17563;;;;;;;;;;;;;;;;;;
;17564;;;;;;;;;;;;;;;;;;
;17565;;;;;;;;;;;;;;;;;;
;17566;;;;;;;;;;;;;;;;;;
;17567;;;;;;;;;;;;;;;;;;
;17568;;;;;;;;;;;;;;;;;;
;17569;;;;;;;;;;;;;;;;;;
;17570;;;;;;;;;;;;;;;;;;
;17571;;;;;;;;;;;;;;;;;;
;17572;;;;;;;;;;;;;;;;;;
;17573;;;;;;;;;;;;;;;;;;
;17574;;;;;;;;;;;;;;;;;;
;17575;;;;;;;;;;;;;;;;;;
;17576;;;;;;;;;;;;;;;;;;
;17577;;;;;;;;;;;;;;;;;;
;17578;;;;;;;;;;;;;;;;;;
;17579;;;;;;;;;;;;;;;;;;
;17580;;;;;;;;;;;;;;;;;;
;17581;;;;;;;;;;;;;;;;;;
;17582;;;;;;;;;;;;;;;;;;
;17583;;;;;;;;;;;;;;;;;;
;17584;;;;;;;;;;;;;;;;;;
;17585;;;;;;;;;;;;;;;;;;
;17586;;;;;;;;;;;;;;;;;;
;17587;;;;;;;;;;;;;;;;;;
;17588;;;;;;;;;;;;;;;;;;
;17589;;;;;;;;;;;;;;;;;;
;17590;;;;;;;;;;;;;;;;;;
;17591;;;;;;;;;;;;;;;;;;
;17592;;;;;;;;;;;;;;;;;;
;17593;;;;;;;;;;;;;;;;;;
;17594;;;;;;;;;;;;;;;;;;
;17595;;;;;;;;;;;;;;;;;;
;17596;;;;;;;;;;;;;;;;;;
;17597;;;;;;;;;;;;;;;;;;
;17598;;;;;;;;;;;;;;;;;;
;17599;;;;;;;;;;;;;;;;;;
;17600;;;;;;;;;;;;;;;;;;
;17601;;;;;;;;;;;;;;;;;;
;17602;;;;;;;;;;;;;;;;;;
;17603;;;;;;;;;;;;;;;;;;
;17604;;;;;;;;;;;;;;;;;;
;17605;;;;;;;;;;;;;;;;;;
;17606;;;;;;;;;;;;;;;;;;
;17607;;;;;;;;;;;;;;;;;;
;17608;;;;;;;;;;;;;;;;;;
;17609;;;;;;;;;;;;;;;;;;
;17610;;;;;;;;;;;;;;;;;;
;17611;;;;;;;;;;;;;;;;;;
;17612;;;;;;;;;;;;;;;;;;
;17613;;;;;;;;;;;;;;;;;;
;17614;;;;;;;;;;;;;;;;;;
;17615;;;;;;;;;;;;;;;;;;
;17616;;;;;;;;;;;;;;;;;;
;17617;;;;;;;;;;;;;;;;;;
;17618;;;;;;;;;;;;;;;;;;
;17619;;;;;;;;;;;;;;;;;;
;17620;;;;;;;;;;;;;;;;;;
;17621;;;;;;;;;;;;;;;;;;
;17622;;;;;;;;;;;;;;;;;;
;17623;;;;;;;;;;;;;;;;;;
;17624;;;;;;;;;;;;;;;;;;
;17625;;;;;;;;;;;;;;;;;;
;17626;;;;;;;;;;;;;;;;;;
;17627;;;;;;;;;;;;;;;;;;
;17628;;;;;;;;;;;;;;;;;;
;17629;;;;;;;;;;;;;;;;;;
;17630;;;;;;;;;;;;;;;;;;
;17631;;;;;;;;;;;;;;;;;;
;17632;;;;;;;;;;;;;;;;;;
;17633;;;;;;;;;;;;;;;;;;
;17634;;;;;;;;;;;;;;;;;;
;17635;;;;;;;;;;;;;;;;;;
;17636;;;;;;;;;;;;;;;;;;
;17637;;;;;;;;;;;;;;;;;;
;17638;;;;;;;;;;;;;;;;;;
;17639;;;;;;;;;;;;;;;;;;
;17640;;;;;;;;;;;;;;;;;;
;17641;;;;;;;;;;;;;;;;;;
;17642;;;;;;;;;;;;;;;;;;
;17643;;;;;;;;;;;;;;;;;;
;17644;;;;;;;;;;;;;;;;;;
;17645;;;;;;;;;;;;;;;;;;
;17646;;;;;;;;;;;;;;;;;;
;17647;;;;;;;;;;;;;;;;;;
;17648;;;;;;;;;;;;;;;;;;
;17649;;;;;;;;;;;;;;;;;;
;17650;;;;;;;;;;;;;;;;;;
;17651;;;;;;;;;;;;;;;;;;
;17652;;;;;;;;;;;;;;;;;;
;17653;;;;;;;;;;;;;;;;;;
;17654;;;;;;;;;;;;;;;;;;
;17655;;;;;;;;;;;;;;;;;;
;17656;;;;;;;;;;;;;;;;;;
;17657;;;;;;;;;;;;;;;;;;
;17658;;;;;;;;;;;;;;;;;;
;17659;;;;;;;;;;;;;;;;;;
;17660;;;;;;;;;;;;;;;;;;
;17662;;;;;;;;;;;;;;;;;;
;17663;;;;;;;;;;;;;;;;;;
;17664;;;;;;;;;;;;;;;;;;
;17665;;;;;;;;;;;;;;;;;;
;17666;;;;;;;;;;;;;;;;;;
;17667;;;;;;;;;;;;;;;;;;
;17668;;;;;;;;;;;;;;;;;;
;17669;;;;;;;;;;;;;;;;;;
;17670;;;;;;;;;;;;;;;;;;
;17671;;;;;;;;;;;;;;;;;;
;17672;;;;;;;;;;;;;;;;;;
;17673;;;;;;;;;;;;;;;;;;
;17674;;;;;;;;;;;;;;;;;;
;17675;;;;;;;;;;;;;;;;;;
;17676;;;;;;;;;;;;;;;;;;
;17677;;;;;;;;;;;;;;;;;;
;17679;;;;;;;;;;;;;;;;;;
;17680;;;;;;;;;;;;;;;;;;
;17681;;;;;;;;;;;;;;;;;;
;17682;;;;;;;;;;;;;;;;;;
;17683;;;;;;;;;;;;;;;;;;
;17684;;;;;;;;;;;;;;;;;;
;17685;;;;;;;;;;;;;;;;;;
;17686;;;;;;;;;;;;;;;;;;
;17687;;;;;;;;;;;;;;;;;;
;17688;;;;;;;;;;;;;;;;;;
;17689;;;;;;;;;;;;;;;;;;
;17690;;;;;;;;;;;;;;;;;;
;17691;;;;;;;;;;;;;;;;;;
;17692;;;;;;;;;;;;;;;;;;
;17693;;;;;;;;;;;;;;;;;;
;17694;;;;;;;;;;;;;;;;;;
;17695;;;;;;;;;;;;;;;;;;
;17696;;;;;;;;;;;;;;;;;;
;17697;;;;;;;;;;;;;;;;;;
;17698;;;;;;;;;;;;;;;;;;
;17699;;;;;;;;;;;;;;;;;;
;17700;;;;;;;;;;;;;;;;;;
;17701;;;;;;;;;;;;;;;;;;
;17702;;;;;;;;;;;;;;;;;;
;17703;;;;;;;;;;;;;;;;;;
;17704;;;;;;;;;;;;;;;;;;
;17705;;;;;;;;;;;;;;;;;;
;17706;;;;;;;;;;;;;;;;;;
;17707;;;;;;;;;;;;;;;;;;
;17708;;;;;;;;;;;;;;;;;;
;17709;;;;;;;;;;;;;;;;;;
;17710;;;;;;;;;;;;;;;;;;
;17711;;;;;;;;;;;;;;;;;;
;17712;;;;;;;;;;;;;;;;;;
;17713;;;;;;;;;;;;;;;;;;
;17714;;;;;;;;;;;;;;;;;;
;17715;;;;;;;;;;;;;;;;;;
;17716;;;;;;;;;;;;;;;;;;
;17717;;;;;;;;;;;;;;;;;;
;17718;;;;;;;;;;;;;;;;;;
;17719;;;;;;;;;;;;;;;;;;
;17720;;;;;;;;;;;;;;;;;;
;17721;;;;;;;;;;;;;;;;;;
;17722;;;;;;;;;;;;;;;;;;
;17723;;;;;;;;;;;;;;;;;;
;17724;;;;;;;;;;;;;;;;;;
;17725;;;;;;;;;;;;;;;;;;
;17726;;;;;;;;;;;;;;;;;;
;17727;;;;;;;;;;;;;;;;;;
;17728;;;;;;;;;;;;;;;;;;
;17729;;;;;;;;;;;;;;;;;;
;17730;;;;;;;;;;;;;;;;;;
;17731;;;;;;;;;;;;;;;;;;
;17732;;;;;;;;;;;;;;;;;;
;17733;;;;;;;;;;;;;;;;;;
;17734;;;;;;;;;;;;;;;;;;
;17735;;;;;;;;;;;;;;;;;;
;17736;;;;;;;;;;;;;;;;;;
;17737;;;;;;;;;;;;;;;;;;
;17738;;;;;;;;;;;;;;;;;;
;17739;;;;;;;;;;;;;;;;;;
;17740;;;;;;;;;;;;;;;;;;
;17741;;;;;;;;;;;;;;;;;;
;17742;;;;;;;;;;;;;;;;;;
;17743;;;;;;;;;;;;;;;;;;
;17744;;;;;;;;;;;;;;;;;;
;17745;;;;;;;;;;;;;;;;;;
;17746;;;;;;;;;;;;;;;;;;
;17747;;;;;;;;;;;;;;;;;;
;17748;;;;;;;;;;;;;;;;;;
;17749;;;;;;;;;;;;;;;;;;
;17750;;;;;;;;;;;;;;;;;;
;17751;;;;;;;;;;;;;;;;;;
;17752;;;;;;;;;;;;;;;;;;
;17753;;;;;;;;;;;;;;;;;;
;17754;;;;;;;;;;;;;;;;;;
;17755;;;;;;;;;;;;;;;;;;
;17756;;;;;;;;;;;;;;;;;;
;17757;;;;;;;;;;;;;;;;;;
;17758;;;;;;;;;;;;;;;;;;
;17759;;;;;;;;;;;;;;;;;;
;17760;;;;;;;;;;;;;;;;;;
;17761;;;;;;;;;;;;;;;;;;
;17762;;;;;;;;;;;;;;;;;;
;17763;;;;;;;;;;;;;;;;;;
;17764;;;;;;;;;;;;;;;;;;
;17765;;;;;;;;;;;;;;;;;;
;17766;;;;;;;;;;;;;;;;;;
;17767;;;;;;;;;;;;;;;;;;
;17768;;;;;;;;;;;;;;;;;;
;17769;;;;;;;;;;;;;;;;;;
;17770;;;;;;;;;;;;;;;;;;
;17771;;;;;;;;;;;;;;;;;;
;17772;;;;;;;;;;;;;;;;;;
;17773;;;;;;;;;;;;;;;;;;
;17774;;;;;;;;;;;;;;;;;;
;17775;;;;;;;;;;;;;;;;;;
;17776;;;;;;;;;;;;;;;;;;
;17777;;;;;;;;;;;;;;;;;;
;17778;;;;;;;;;;;;;;;;;;
;17779;;;;;;;;;;;;;;;;;;
;17780;;;;;;;;;;;;;;;;;;
;17781;;;;;;;;;;;;;;;;;;
;17782;;;;;;;;;;;;;;;;;;
;17783;;;;;;;;;;;;;;;;;;
;17784;;;;;;;;;;;;;;;;;;
;17785;;;;;;;;;;;;;;;;;;
;17786;;;;;;;;;;;;;;;;;;
;17787;;;;;;;;;;;;;;;;;;
;17788;;;;;;;;;;;;;;;;;;
;17789;;;;;;;;;;;;;;;;;;
;17790;;;;;;;;;;;;;;;;;;
;17791;;;;;;;;;;;;;;;;;;
;17792;;;;;;;;;;;;;;;;;;
;17793;;;;;;;;;;;;;;;;;;
;17794;;;;;;;;;;;;;;;;;;
;17795;;;;;;;;;;;;;;;;;;
;17796;;;;;;;;;;;;;;;;;;
;17797;;;;;;;;;;;;;;;;;;
;17798;;;;;;;;;;;;;;;;;;
;17799;;;;;;;;;;;;;;;;;;
;17800;;;;;;;;;;;;;;;;;;
;17801;;;;;;;;;;;;;;;;;;
;17802;;;;;;;;;;;;;;;;;;
;17803;;;;;;;;;;;;;;;;;;
;17804;;;;;;;;;;;;;;;;;;
;17805;;;;;;;;;;;;;;;;;;
;17806;;;;;;;;;;;;;;;;;;
;17807;;;;;;;;;;;;;;;;;;
;17808;;;;;;;;;;;;;;;;;;
;17809;;;;;;;;;;;;;;;;;;
;17810;;;;;;;;;;;;;;;;;;
;17811;;;;;;;;;;;;;;;;;;
;17812;;;;;;;;;;;;;;;;;;
;17813;;;;;;;;;;;;;;;;;;
;17814;;;;;;;;;;;;;;;;;;
;17815;;;;;;;;;;;;;;;;;;
;17816;;;;;;;;;;;;;;;;;;
;17817;;;;;;;;;;;;;;;;;;
;17818;;;;;;;;;;;;;;;;;;
;17819;;;;;;;;;;;;;;;;;;
;17820;;;;;;;;;;;;;;;;;;
;17821;;;;;;;;;;;;;;;;;;
;17822;;;;;;;;;;;;;;;;;;
;17823;;;;;;;;;;;;;;;;;;
;17824;;;;;;;;;;;;;;;;;;
;17825;;;;;;;;;;;;;;;;;;
;17826;;;;;;;;;;;;;;;;;;
;17827;;;;;;;;;;;;;;;;;;
;17828;;;;;;;;;;;;;;;;;;
;17829;;;;;;;;;;;;;;;;;;
;17830;;;;;;;;;;;;;;;;;;
;17831;;;;;;;;;;;;;;;;;;
;17832;;;;;;;;;;;;;;;;;;
;17833;;;;;;;;;;;;;;;;;;
;17834;;;;;;;;;;;;;;;;;;
;17835;;;;;;;;;;;;;;;;;;
;17836;;;;;;;;;;;;;;;;;;
;17837;;;;;;;;;;;;;;;;;;
;17838;;;;;;;;;;;;;;;;;;
;17839;;;;;;;;;;;;;;;;;;
;17840;;;;;;;;;;;;;;;;;;
;17841;;;;;;;;;;;;;;;;;;
;17842;;;;;;;;;;;;;;;;;;
;17843;;;;;;;;;;;;;;;;;;
;17844;;;;;;;;;;;;;;;;;;
;17845;;;;;;;;;;;;;;;;;;
;17846;;;;;;;;;;;;;;;;;;
;17847;;;;;;;;;;;;;;;;;;
;17848;;;;;;;;;;;;;;;;;;
;17849;;;;;;;;;;;;;;;;;;
;17850;;;;;;;;;;;;;;;;;;
;17851;;;;;;;;;;;;;;;;;;
;17852;;;;;;;;;;;;;;;;;;
;17853;;;;;;;;;;;;;;;;;;
;17854;;;;;;;;;;;;;;;;;;
;17855;;;;;;;;;;;;;;;;;;
;17856;;;;;;;;;;;;;;;;;;
;17857;;;;;;;;;;;;;;;;;;
;17858;;;;;;;;;;;;;;;;;;
;17859;;;;;;;;;;;;;;;;;;
;17860;;;;;;;;;;;;;;;;;;
;17861;;;;;;;;;;;;;;;;;;
;17862;;;;;;;;;;;;;;;;;;
;17863;;;;;;;;;;;;;;;;;;
;17864;;;;;;;;;;;;;;;;;;
;17865;;;;;;;;;;;;;;;;;;
;17866;;;;;;;;;;;;;;;;;;
;17867;;;;;;;;;;;;;;;;;;
;17868;;;;;;;;;;;;;;;;;;
;17869;;;;;;;;;;;;;;;;;;
;17870;;;;;;;;;;;;;;;;;;
;17871;;;;;;;;;;;;;;;;;;
;17872;;;;;;;;;;;;;;;;;;
;17873;;;;;;;;;;;;;;;;;;
;17874;;;;;;;;;;;;;;;;;;
;17875;;;;;;;;;;;;;;;;;;
;17876;;;;;;;;;;;;;;;;;;
;17877;;;;;;;;;;;;;;;;;;
;17878;;;;;;;;;;;;;;;;;;
;17879;;;;;;;;;;;;;;;;;;
;17880;;;;;;;;;;;;;;;;;;
;17881;;;;;;;;;;;;;;;;;;
;17882;;;;;;;;;;;;;;;;;;
;17883;;;;;;;;;;;;;;;;;;
;17884;;;;;;;;;;;;;;;;;;
;17885;;;;;;;;;;;;;;;;;;
;17886;;;;;;;;;;;;;;;;;;
;17887;;;;;;;;;;;;;;;;;;
;17888;;;;;;;;;;;;;;;;;;
;17889;;;;;;;;;;;;;;;;;;
;17890;;;;;;;;;;;;;;;;;;
;17891;;;;;;;;;;;;;;;;;;
;17892;;;;;;;;;;;;;;;;;;
;17893;;;;;;;;;;;;;;;;;;
;17894;;;;;;;;;;;;;;;;;;
;17895;;;;;;;;;;;;;;;;;;
;17896;;;;;;;;;;;;;;;;;;
;17897;;;;;;;;;;;;;;;;;;
;17898;;;;;;;;;;;;;;;;;;
;17899;;;;;;;;;;;;;;;;;;
;17900;;;;;;;;;;;;;;;;;;
;17901;;;;;;;;;;;;;;;;;;
;17902;;;;;;;;;;;;;;;;;;
;17903;;;;;;;;;;;;;;;;;;
;17904;;;;;;;;;;;;;;;;;;
;17905;;;;;;;;;;;;;;;;;;
;17906;;;;;;;;;;;;;;;;;;
;17907;;;;;;;;;;;;;;;;;;
;17908;;;;;;;;;;;;;;;;;;
;17909;;;;;;;;;;;;;;;;;;
;17910;;;;;;;;;;;;;;;;;;
;17911;;;;;;;;;;;;;;;;;;
;17912;;;;;;;;;;;;;;;;;;
;17913;;;;;;;;;;;;;;;;;;
;17914;;;;;;;;;;;;;;;;;;
;17915;;;;;;;;;;;;;;;;;;
;17916;;;;;;;;;;;;;;;;;;
;17917;;;;;;;;;;;;;;;;;;
;17918;;;;;;;;;;;;;;;;;;
;17919;;;;;;;;;;;;;;;;;;
;17920;;;;;;;;;;;;;;;;;;
;17921;;;;;;;;;;;;;;;;;;
;17922;;;;;;;;;;;;;;;;;;
;17923;;;;;;;;;;;;;;;;;;
;17924;;;;;;;;;;;;;;;;;;
;17925;;;;;;;;;;;;;;;;;;
;17926;;;;;;;;;;;;;;;;;;
;17927;;;;;;;;;;;;;;;;;;
;17928;;;;;;;;;;;;;;;;;;
;17929;;;;;;;;;;;;;;;;;;
;17930;;;;;;;;;;;;;;;;;;
;17931;;;;;;;;;;;;;;;;;;
;17932;;;;;;;;;;;;;;;;;;
;17933;;;;;;;;;;;;;;;;;;
;17934;;;;;;;;;;;;;;;;;;
;17935;;;;;;;;;;;;;;;;;;
;17936;;;;;;;;;;;;;;;;;;
;17937;;;;;;;;;;;;;;;;;;
;17938;;;;;;;;;;;;;;;;;;
;17939;;;;;;;;;;;;;;;;;;
;17940;;;;;;;;;;;;;;;;;;
;17941;;;;;;;;;;;;;;;;;;
;17942;;;;;;;;;;;;;;;;;;
;17943;;;;;;;;;;;;;;;;;;
;17944;;;;;;;;;;;;;;;;;;
;17945;;;;;;;;;;;;;;;;;;
;17946;;;;;;;;;;;;;;;;;;
;17947;;;;;;;;;;;;;;;;;;
;17948;;;;;;;;;;;;;;;;;;
;17949;;;;;;;;;;;;;;;;;;
;17950;;;;;;;;;;;;;;;;;;
;17951;;;;;;;;;;;;;;;;;;
;17952;;;;;;;;;;;;;;;;;;
;17953;;;;;;;;;;;;;;;;;;
;17954;;;;;;;;;;;;;;;;;;
;17955;;;;;;;;;;;;;;;;;;
;17956;;;;;;;;;;;;;;;;;;
;17957;;;;;;;;;;;;;;;;;;
;17958;;;;;;;;;;;;;;;;;;
;17959;;;;;;;;;;;;;;;;;;
;17960;;;;;;;;;;;;;;;;;;
;17961;;;;;;;;;;;;;;;;;;
;17962;;;;;;;;;;;;;;;;;;
;17963;;;;;;;;;;;;;;;;;;
;17964;;;;;;;;;;;;;;;;;;
;17965;;;;;;;;;;;;;;;;;;
;17966;;;;;;;;;;;;;;;;;;
;17967;;;;;;;;;;;;;;;;;;
;17968;;;;;;;;;;;;;;;;;;
;17969;;;;;;;;;;;;;;;;;;
;17970;;;;;;;;;;;;;;;;;;
;17971;;;;;;;;;;;;;;;;;;
;17972;;;;;;;;;;;;;;;;;;
;17973;;;;;;;;;;;;;;;;;;
;17974;;;;;;;;;;;;;;;;;;
;17975;;;;;;;;;;;;;;;;;;
;17976;;;;;;;;;;;;;;;;;;
;17977;;;;;;;;;;;;;;;;;;
;17978;;;;;;;;;;;;;;;;;;
;17979;;;;;;;;;;;;;;;;;;
;17980;;;;;;;;;;;;;;;;;;
;17981;;;;;;;;;;;;;;;;;;
;17982;;;;;;;;;;;;;;;;;;
;17983;;;;;;;;;;;;;;;;;;
;17984;;;;;;;;;;;;;;;;;;
;17985;;;;;;;;;;;;;;;;;;
;17986;;;;;;;;;;;;;;;;;;
;17987;;;;;;;;;;;;;;;;;;
;17988;;;;;;;;;;;;;;;;;;
;17989;;;;;;;;;;;;;;;;;;
;17990;;;;;;;;;;;;;;;;;;
;17991;;;;;;;;;;;;;;;;;;
;17992;;;;;;;;;;;;;;;;;;
;17993;;;;;;;;;;;;;;;;;;
;17994;;;;;;;;;;;;;;;;;;
;17995;;;;;;;;;;;;;;;;;;
;17996;;;;;;;;;;;;;;;;;;
;17997;;;;;;;;;;;;;;;;;;
;17998;;;;;;;;;;;;;;;;;;
;17999;;;;;;;;;;;;;;;;;;
;18000;;;;;;;;;;;;;;;;;;
;18001;;;;;;;;;;;;;;;;;;
;18002;;;;;;;;;;;;;;;;;;
;18003;;;;;;;;;;;;;;;;;;
;18004;;;;;;;;;;;;;;;;;;
;18005;;;;;;;;;;;;;;;;;;
;18006;;;;;;;;;;;;;;;;;;
;18007;;;;;;;;;;;;;;;;;;
;18008;;;;;;;;;;;;;;;;;;
;18009;;;;;;;;;;;;;;;;;;
;18010;;;;;;;;;;;;;;;;;;
;18011;;;;;;;;;;;;;;;;;;
;18012;;;;;;;;;;;;;;;;;;
;18013;;;;;;;;;;;;;;;;;;
;18014;;;;;;;;;;;;;;;;;;
;18015;;;;;;;;;;;;;;;;;;
;18016;;;;;;;;;;;;;;;;;;
;18017;;;;;;;;;;;;;;;;;;
;18018;;;;;;;;;;;;;;;;;;
;18019;;;;;;;;;;;;;;;;;;
;18020;;;;;;;;;;;;;;;;;;
;18021;;;;;;;;;;;;;;;;;;
;18022;;;;;;;;;;;;;;;;;;
;18023;;;;;;;;;;;;;;;;;;
;18024;;;;;;;;;;;;;;;;;;
;18025;;;;;;;;;;;;;;;;;;
;18026;;;;;;;;;;;;;;;;;;
;18027;;;;;;;;;;;;;;;;;;
;18028;;;;;;;;;;;;;;;;;;
;18029;;;;;;;;;;;;;;;;;;
;18030;;;;;;;;;;;;;;;;;;
;18031;;;;;;;;;;;;;;;;;;
;18032;;;;;;;;;;;;;;;;;;
;18033;;;;;;;;;;;;;;;;;;
;18034;;;;;;;;;;;;;;;;;;
;18035;;;;;;;;;;;;;;;;;;
;18036;;;;;;;;;;;;;;;;;;
;18037;;;;;;;;;;;;;;;;;;
